"","DATES","name","Elec_conso","temp"
"1928",2015-04-12,"ANNEE 2015",6740.933,28.935211
"1929",2015-04-13,"ANNEE 2015",7880.735,30.145294
"1930",2015-04-14,"ANNEE 2015",8333.1974,30.315674
"1931",2015-04-15,"ANNEE 2015",7911.396,30.08548
"1932",2015-04-16,"ANNEE 2015",8089.0276,29.80716
"1933",2015-04-17,"ANNEE 2015",7720.75,30.243591
"1934",2015-04-18,"ANNEE 2015",7201.92,30.553589
"1935",2015-04-19,"ANNEE 2015",7030.69,30.932709
"1936",2015-04-20,"ANNEE 2015",8169.619,31.196655
"1937",2015-04-21,"ANNEE 2015",7899.52,31.581451
"1938",2015-04-22,"ANNEE 2015",7664.25,31.48883
"1939",2015-04-23,"ANNEE 2015",7233.055,31.246674
"1940",2015-04-24,"ANNEE 2015",7906.335,31.412842
"1941",2015-04-25,"ANNEE 2015",7510.8,30.81424
"1942",2015-04-26,"ANNEE 2015",6974.564,30.930756
"1943",2015-04-27,"ANNEE 2015",7773.583,30.577301
"1944",2015-04-28,"ANNEE 2015",8483.908,30.70874
"1945",2015-04-29,"ANNEE 2015",8116.424,30.734894
"1946",2015-04-30,"ANNEE 2015",8016.768,31.20993
"1947",2015-05-01,"ANNEE 2015",5189.758,31.039886
"1948",2015-05-02,"ANNEE 2015",5669.971,31.047699
"1949",2015-05-03,"ANNEE 2015",5513.736,31.018707
"1950",2015-05-04,"ANNEE 2015",7998.849,29.821014
"1951",2015-05-05,"ANNEE 2015",7717.634,27.827942
"1952",2015-05-06,"ANNEE 2015",7944.274,29.378174
"1953",2015-05-07,"ANNEE 2015",5283.98,30.648285
"1954",2015-05-08,"ANNEE 2015",7549.617,30.292389
"1955",2015-05-09,"ANNEE 2015",6938.106,29.844604
"1956",2015-05-10,"ANNEE 2015",5686.926,28.691498
"1957",2015-05-11,"ANNEE 2015",7857.113,28.712646
"1958",2015-05-12,"ANNEE 2015",8500.525,30.148315
"1959",2015-05-13,"ANNEE 2015",8301.575,30.189972
"1960",2015-05-14,"ANNEE 2015",7491.514,29.707916
"1961",2015-05-15,"ANNEE 2015",7638.721,28.334106
"1962",2015-05-16,"ANNEE 2015",7071.266,29.57956
"1963",2015-05-17,"ANNEE 2015",6947.13,30.38977
"1964",2015-05-18,"ANNEE 2015",8068.62,29.929993
"1965",2015-05-19,"ANNEE 2015",7740.621,30.014343
"1966",2015-05-20,"ANNEE 2015",8011.072,29.260193
"1967",2015-05-21,"ANNEE 2015",6937.759,30.221832
"1968",2015-05-22,"ANNEE 2015",6102.669,29.884064
"1969",2015-05-23,"ANNEE 2015",5838.542,28.151276
"1970",2015-05-24,"ANNEE 2015",5038.379,28.2016
"1971",2015-05-25,"ANNEE 2015",4797.71,30.059143
"1972",2015-05-26,"ANNEE 2015",4772.095,29.898346
"1973",2015-05-27,"ANNEE 2015",6786.697,29.130798
"1974",2015-05-28,"ANNEE 2015",7111.992,28.270752
"1975",2015-05-29,"ANNEE 2015",7376.393,28.73523
"1976",2015-05-30,"ANNEE 2015",7052.771,29.311707
"1977",2015-05-31,"ANNEE 2015",5389.655,29.36206
"1978",2015-06-01,"ANNEE 2015",7627.956,28.967499
"1979",2015-06-02,"ANNEE 2015",6464.403,27.689697
"1980",2015-06-03,"ANNEE 2015",7376.345,27.071625
"1981",2015-06-04,"ANNEE 2015",6102.276,27.966003
"1982",2015-06-05,"ANNEE 2015",6678.154,26.180634
"1983",2015-06-06,"ANNEE 2015",6631.997,27.953827
"1984",2015-06-07,"ANNEE 2015",6116.023,27.878326
"1985",2015-06-08,"ANNEE 2015",7187.981,28.289948
"1986",2015-06-09,"ANNEE 2015",6801.521,27.394287
"1987",2015-06-10,"ANNEE 2015",7218.389,28.370117
"1988",2015-06-11,"ANNEE 2015",7110.098,27.73291
"1989",2015-06-12,"ANNEE 2015",7064.695,28.435364
"1990",2015-06-13,"ANNEE 2015",7087.337,27.483124
"1991",2015-06-14,"ANNEE 2015",6079.909,27.598328
"1992",2015-06-15,"ANNEE 2015",6769.66,27.93927
"1993",2015-06-16,"ANNEE 2015",7650.522,27.631256
"1994",2015-06-17,"ANNEE 2015",7543.422,28.393433
"1995",2015-06-18,"ANNEE 2015",7403.675,27.622314
"1996",2015-06-19,"ANNEE 2015",7111.72,28.030762
"1997",2015-06-20,"ANNEE 2015",6510.21,26.914642
"1998",2015-06-21,"ANNEE 2015",6403.23,26.849518
"1999",2015-06-22,"ANNEE 2015",7378.723,27.63684
"2000",2015-06-23,"ANNEE 2015",6197.888,28.633087
"2001",2015-06-24,"ANNEE 2015",7237.387,27.548737
"2002",2015-06-25,"ANNEE 2015",7188.3052,27.665466
"2003",2015-06-26,"ANNEE 2015",7397.843,27.29956
"2004",2015-06-27,"ANNEE 2015",6265.207,27.084564
"2005",2015-06-28,"ANNEE 2015",6313.845,27.014893
"2006",2015-06-29,"ANNEE 2015",6986.02,27.285034
"2007",2015-06-30,"ANNEE 2015",7284.423,27.883514
"2008",2015-07-01,"ANNEE 2015",5912.733,27.791779
"2009",2015-07-02,"ANNEE 2015",6479.52,25.832703
"2010",2015-07-03,"ANNEE 2015",6926.748,25.99118
"2011",2015-07-04,"ANNEE 2015",6472.164,26.842102
"2012",2015-07-05,"ANNEE 2015",6144.794,26.744629
"2013",2015-07-06,"ANNEE 2015",7107.52,26.937897
"2014",2015-07-07,"ANNEE 2015",6986.909,27.20227
"2015",2015-07-08,"ANNEE 2015",7268.691,27.343597
"2016",2015-07-09,"ANNEE 2015",7228.829,26.62558
"2017",2015-07-10,"ANNEE 2015",6682.49,26.004303
"2018",2015-07-11,"ANNEE 2015",6106.004,27.002136
"2019",2015-07-12,"ANNEE 2015",6971.717,25.734497
"2020",2015-07-13,"ANNEE 2015",7126.955,26.240448
"2021",2015-07-14,"ANNEE 2015",7265.772,27.311401
"2022",2015-07-15,"ANNEE 2015",7502.665,26.389923
"2023",2015-07-16,"ANNEE 2015",7239.8676,26.63388
"2024",2015-07-17,"ANNEE 2015",6961.742,26.758057
"2025",2015-07-18,"ANNEE 2015",6926.864,27.986694
"2026",2015-07-19,"ANNEE 2015",6601.728,27.637299
"2027",2015-07-20,"ANNEE 2015",7031.397,24.482513
"2028",2015-07-21,"ANNEE 2015",7394.378,25.642944
"2029",2015-07-22,"ANNEE 2015",7272.72,25.647919
"2030",2015-07-23,"ANNEE 2015",7537.639,26.059875
"2031",2015-07-24,"ANNEE 2015",6430.211,26.207214
"2032",2015-07-25,"ANNEE 2015",7114.576,26.11377
"2033",2015-07-26,"ANNEE 2015",6756.246,26.117523
"2034",2015-07-27,"ANNEE 2015",6790.045,24.362732
"2035",2015-07-28,"ANNEE 2015",7280.141,24.45044
"2036",2015-07-29,"ANNEE 2015",7197.906,25.474457
"2037",2015-07-30,"ANNEE 2015",7067.69,25.700165
"2038",2015-07-31,"ANNEE 2015",7147.493,26.139648
"2039",2015-08-01,"ANNEE 2015",6695.29,26.340637
"2040",2015-08-02,"ANNEE 2015",6676.706,25.399689
"2041",2015-08-03,"ANNEE 2015",7366.841,25.884827
"2042",2015-08-04,"ANNEE 2015",7104.453,25.521454
"2043",2015-08-05,"ANNEE 2015",7131.797,25.700012
"2044",2015-08-06,"ANNEE 2015",6766.78,26.222198
"2045",2015-08-07,"ANNEE 2015",6243.363,25.026367
"2046",2015-08-08,"ANNEE 2015",5958.306,25.811493
"2047",2015-08-09,"ANNEE 2015",5586.115,25.056213
"2048",2015-08-10,"ANNEE 2015",5962.832,24.596802
"2049",2015-08-11,"ANNEE 2015",5954.962,26.175873
"2050",2015-08-12,"ANNEE 2015",5700.215,25.449982
"2051",2015-08-13,"ANNEE 2015",5841.495,26.577606
"2052",2015-08-14,"ANNEE 2015",7009.367,24.958405
"2053",2015-08-15,"ANNEE 2015",6849.737,25.57489
"2054",2015-08-16,"ANNEE 2015",6657.074,26.364532
"2055",2015-08-17,"ANNEE 2015",6890.751,24.633759
"2056",2015-08-18,"ANNEE 2015",7010.07,25.601044
"2057",2015-08-19,"ANNEE 2015",6056.177,25.255981
"2058",2015-08-20,"ANNEE 2015",6941.683,25.967377
"2059",2015-08-21,"ANNEE 2015",7036.799,24.92743
"2060",2015-08-22,"ANNEE 2015",6740.673,26.464325
"2061",2015-08-23,"ANNEE 2015",6738.457,26.349731
"2062",2015-08-24,"ANNEE 2015",6904.826,25.25879
"2063",2015-08-25,"ANNEE 2015",7197.161,26.045471
"2064",2015-08-26,"ANNEE 2015",6201.748,24.582031
"2065",2015-08-27,"ANNEE 2015",7368.494,25.492981
"2066",2015-08-28,"ANNEE 2015",6242.313,24.854492
"2067",2015-08-29,"ANNEE 2015",6815.926,24.803345
"2068",2015-08-30,"ANNEE 2015",6122.05,25.64331
"2069",2015-08-31,"ANNEE 2015",6736.059,24.619476
"2070",2015-09-01,"ANNEE 2015",6866.334,24.17038
"2071",2015-09-02,"ANNEE 2015",7029.863,25.967255
"2072",2015-09-03,"ANNEE 2015",6924.631,24.926697
"2073",2015-09-04,"ANNEE 2015",7050.4188,25.79535
"2074",2015-09-05,"ANNEE 2015",7016.064,25.39682
"2075",2015-09-06,"ANNEE 2015",6746.522,26.099487
"2076",2015-09-07,"ANNEE 2015",6465.339,26.442871
"2077",2015-09-08,"ANNEE 2015",6952.532,25.420776
"2078",2015-09-09,"ANNEE 2015",6958.53,26.038788
"2079",2015-09-10,"ANNEE 2015",6965.4826,26.454346
"2080",2015-09-11,"ANNEE 2015",5696.705,25.893341
"2081",2015-09-12,"ANNEE 2015",6821.554,26.581207
"2082",2015-09-13,"ANNEE 2015",5569.705,26.750824
"2083",2015-09-14,"ANNEE 2015",6680.724,25.85962
"2084",2015-09-15,"ANNEE 2015",7089.009,25.74759
"2085",2015-09-16,"ANNEE 2015",7209.608,25.737152
"2086",2015-09-17,"ANNEE 2015",7049.102,25.029968
"2087",2015-09-18,"ANNEE 2015",7029.822,25.454224
"2088",2015-09-19,"ANNEE 2015",6561.252,26.163269
"2089",2015-09-20,"ANNEE 2015",6328.711,25.926819
"2090",2015-09-21,"ANNEE 2015",6735.4,25.920898
"2091",2015-09-22,"ANNEE 2015",7088.73,26.453339
"2092",2015-09-23,"ANNEE 2015",6941.602,27.294525
"2093",2015-09-24,"ANNEE 2015",6406.811,26.363464
"2094",2015-09-25,"ANNEE 2015",6753.428,25.10736
"2095",2015-09-26,"ANNEE 2015",6589.797,26.498138
"2096",2015-09-27,"ANNEE 2015",6089.294,26.912323
"2097",2015-09-28,"ANNEE 2015",6907.474,25.966309
"2098",2015-09-29,"ANNEE 2015",7124.342,25.246643
"2099",2015-09-30,"ANNEE 2015",7119.272,26.25238
"2100",2015-10-01,"ANNEE 2015",7235.127,27.183014
"2101",2015-10-02,"ANNEE 2015",7189.995,27.181335
"2102",2015-10-03,"ANNEE 2015",6107.538,26.250336
"2103",2015-10-04,"ANNEE 2015",6415.921,25.40506
"2104",2015-10-05,"ANNEE 2015",7641.113,26.425415
"2105",2015-10-06,"ANNEE 2015",7073.676,26.587708
"2106",2015-10-07,"ANNEE 2015",7327.247,25.986786
"2107",2015-10-08,"ANNEE 2015",7153.521,25.860321
"2108",2015-10-09,"ANNEE 2015",7479.592,26.558563
"2109",2015-10-10,"ANNEE 2015",6003.826,26.33487
"2110",2015-10-11,"ANNEE 2015",6478.607,26.581787
"2111",2015-10-12,"ANNEE 2015",7594.468,27.17688
"2112",2015-10-13,"ANNEE 2015",7595.035,27.773285
"2113",2015-10-14,"ANNEE 2015",6119.547,27.401367
"2114",2015-10-15,"ANNEE 2015",7324.986,27.463745
"2115",2015-10-16,"ANNEE 2015",6433.231,28.341095
"2116",2015-10-17,"ANNEE 2015",7234.583,28.375214
"2117",2015-10-18,"ANNEE 2015",6846.793,27.770264
"2118",2015-10-19,"ANNEE 2015",7703.473,28.047455
"2119",2015-10-20,"ANNEE 2015",7397.548,27.424377
"2120",2015-10-21,"ANNEE 2015",7310.836,27.582489
"2121",2015-10-22,"ANNEE 2015",7158.919,27.343964
"2122",2015-10-23,"ANNEE 2015",7407.689,27.966553
"2123",2015-10-24,"ANNEE 2015",6805.716,28.410095
"2124",2015-10-25,"ANNEE 2015",6853.995,27.642548
"2125",2015-10-26,"ANNEE 2015",7393.86,27.7471
"2126",2015-10-27,"ANNEE 2015",7007.486,27.22467
"2127",2015-10-28,"ANNEE 2015",6947.717,27.294617
"2128",2015-10-29,"ANNEE 2015",6013.038,27.102692
"2129",2015-10-30,"ANNEE 2015",7374.129,27.07837
"2130",2015-10-31,"ANNEE 2015",6995.479,27.648438
"2131",2015-11-01,"ANNEE 2015",6168.534,27.22116
"2132",2015-11-02,"ANNEE 2015",7010.3272,27.138
"2133",2015-11-03,"ANNEE 2015",7028.308,27.768463
"2134",2015-11-04,"ANNEE 2015",7001.261,27.817139
"2135",2015-11-05,"ANNEE 2015",7493.3478,27.523407
"2136",2015-11-06,"ANNEE 2015",7557.952,27.603668
"2137",2015-11-07,"ANNEE 2015",6980.103,27.03949
"2138",2015-11-08,"ANNEE 2015",6717.581,27.604156
"2139",2015-11-09,"ANNEE 2015",7349.905,28.038757
"2140",2015-11-10,"ANNEE 2015",7753.524,28.46286
"2141",2015-11-11,"ANNEE 2015",7702.215,27.987335
"2142",2015-11-12,"ANNEE 2015",7733.966,27.891022
"2143",2015-11-13,"ANNEE 2015",7472.326,27.75528
"2144",2015-11-14,"ANNEE 2015",7460.544,27.368286
"2145",2015-11-15,"ANNEE 2015",6540.051,27.361084
"2146",2015-11-16,"ANNEE 2015",7706.839,27.4505
"2147",2015-11-17,"ANNEE 2015",7878.363,27.29123
"2148",2015-11-18,"ANNEE 2015",6742.814,27.578247
"2149",2015-11-19,"ANNEE 2015",7830.836,27.936829
"2150",2015-11-20,"ANNEE 2015",7825.072,27.99878
"2151",2015-11-21,"ANNEE 2015",7239.014,27.496063
"2152",2015-11-22,"ANNEE 2015",7334.756,27.681915
"2153",2015-11-23,"ANNEE 2015",7528.157,27.930939
"2154",2015-11-24,"ANNEE 2015",7798.42,28.67572
"2155",2015-11-25,"ANNEE 2015",7826.396,28.402649
"2156",2015-11-26,"ANNEE 2015",7877.45,28.004547
"2157",2015-11-27,"ANNEE 2015",7859.615,28.226013
"2158",2015-11-28,"ANNEE 2015",7462.917,28.441132
"2159",2015-11-29,"ANNEE 2015",7028.807,28.231995
"2160",2015-11-30,"ANNEE 2015",7707.483,27.767609
"2161",2015-12-01,"ANNEE 2015",7616.33,27.695831
"2162",2015-12-02,"ANNEE 2015",7484.823,27.177277
"2163",2015-12-03,"ANNEE 2015",7511.987,26.112457
"2164",2015-12-04,"ANNEE 2015",7180.771,25.33017
"2165",2015-12-05,"ANNEE 2015",6392.229,25.455261
"2166",2015-12-06,"ANNEE 2015",5895.121,25.825226
"2167",2015-12-07,"ANNEE 2015",7333.791,26.102905
"2168",2015-12-08,"ANNEE 2015",7266.25,25.964325
"2169",2015-12-09,"ANNEE 2015",7251.108,25.37259
"2170",2015-12-10,"ANNEE 2015",7257.245,26.042053
"2171",2015-12-11,"ANNEE 2015",7415.153,26.36206
"2172",2015-12-12,"ANNEE 2015",6985.308,25.703186
"2173",2015-12-13,"ANNEE 2015",6684.423,24.971344
"2174",2015-12-14,"ANNEE 2015",7648.1458,24.983612
"2175",2015-12-15,"ANNEE 2015",7510.783,25.18631
"2176",2015-12-16,"ANNEE 2015",7277.256,24.577972
"2177",2015-12-17,"ANNEE 2015",6946.184,24.277374
"2178",2015-12-18,"ANNEE 2015",7225.838,24.414154
"2179",2015-12-19,"ANNEE 2015",6943.368,24.368134
"2180",2015-12-20,"ANNEE 2015",6663.263,24.871277
"2181",2015-12-21,"ANNEE 2015",7307.761,25.243011
"2182",2015-12-22,"ANNEE 2015",7500.018,25.220642
"2183",2015-12-23,"ANNEE 2015",7295.013,25.208893
"2184",2015-12-24,"ANNEE 2015",7239.253,24.614014
"2185",2015-12-25,"ANNEE 2015",6755.527,24.505371
"2186",2015-12-26,"ANNEE 2015",6692.37,24.748627
"2187",2015-12-27,"ANNEE 2015",6452.83,25.412567
"2188",2015-12-28,"ANNEE 2015",7376.812,26.24234
"2189",2015-12-29,"ANNEE 2015",7388.817,26.506958
"2190",2015-12-30,"ANNEE 2015",7623.066,26.22229
"2191",2015-12-31,"ANNEE 2015",7799.122,25.825928
"2192",2016-01-01,"ANNEE 2016",6390.623,25.496399
"2193",2016-01-02,"ANNEE 2016",7000.643,25.464447
"2194",2016-01-03,"ANNEE 2016",6503.633,24.770508
"2195",2016-01-04,"ANNEE 2016",7012.216,25.32956
"2196",2016-01-05,"ANNEE 2016",7484.78,25.878052
"2197",2016-01-06,"ANNEE 2016",7640.821,26.083893
"2198",2016-01-07,"ANNEE 2016",7081.807,27.06842
"2199",2016-01-08,"ANNEE 2016",7626.547,27.732239
"2200",2016-01-09,"ANNEE 2016",6916.533,27.483643
"2201",2016-01-10,"ANNEE 2016",6972.3612,27.958801
"2202",2016-01-11,"ANNEE 2016",7928.304,28.292114
"2203",2016-01-12,"ANNEE 2016",7990.44,28.16684
"2204",2016-01-13,"ANNEE 2016",7945.559,27.570648
"2205",2016-01-14,"ANNEE 2016",7706.511,27.309021
"2206",2016-01-15,"ANNEE 2016",7838.72,27.560944
"2207",2016-01-16,"ANNEE 2016",7578.8,27.784546
"2208",2016-01-17,"ANNEE 2016",7148.935,27.66504
"2209",2016-01-18,"ANNEE 2016",7687.885,28.016052
"2210",2016-01-19,"ANNEE 2016",8019.689,27.6568
"2211",2016-01-20,"ANNEE 2016",8094.445,27.624725
"2212",2016-01-21,"ANNEE 2016",7785.566,27.31247
"2213",2016-01-22,"ANNEE 2016",8400.392,27.142944
"2214",2016-01-23,"ANNEE 2016",7517.113,27.655884
"2215",2016-01-24,"ANNEE 2016",6891.325,26.617004
"2216",2016-01-25,"ANNEE 2016",7582.547,26.378601
"2217",2016-01-26,"ANNEE 2016",7224.446,26.116272
"2218",2016-01-27,"ANNEE 2016",7337.645,25.74591
"2219",2016-01-28,"ANNEE 2016",7488.908,25.338501
"2220",2016-01-29,"ANNEE 2016",7103.567,25.560333
"2221",2016-01-30,"ANNEE 2016",6893.115,25.708344
"2222",2016-01-31,"ANNEE 2016",6253.756,25.767273
"2223",2016-02-01,"ANNEE 2016",7712.013,26.191223
"2224",2016-02-02,"ANNEE 2016",7851,26.650055
"2225",2016-02-03,"ANNEE 2016",7525.939,27.466125
"2226",2016-02-04,"ANNEE 2016",7937.258,28.159302
"2227",2016-02-05,"ANNEE 2016",7947.019,28.49704
"2228",2016-02-06,"ANNEE 2016",6967.301,28.872162
"2229",2016-02-07,"ANNEE 2016",7075.952,28.201294
"2230",2016-02-08,"ANNEE 2016",7746.659,27.916779
"2231",2016-02-09,"ANNEE 2016",8132.707,28.101013
"2232",2016-02-10,"ANNEE 2016",7876.809,27.70691
"2233",2016-02-11,"ANNEE 2016",7487.33,27.505554
"2234",2016-02-12,"ANNEE 2016",6978.958,27.602753
"2235",2016-02-13,"ANNEE 2016",7382.857,27.857178
"2236",2016-02-14,"ANNEE 2016",6842.752,28.55429
"2237",2016-02-15,"ANNEE 2016",7539.094,29.15799
"2238",2016-02-16,"ANNEE 2016",7608.589,30.073914
"2239",2016-02-17,"ANNEE 2016",7515.649,31.035614
"2240",2016-02-18,"ANNEE 2016",7888.161,30.252655
"2241",2016-02-19,"ANNEE 2016",7732.831,30.703247
"2242",2016-02-20,"ANNEE 2016",7389.018,31.008942
"2243",2016-02-21,"ANNEE 2016",7254.972,30.773682
"2244",2016-02-22,"ANNEE 2016",7428.932,31.449188
"2245",2016-02-23,"ANNEE 2016",7119.036,30.771942
"2246",2016-02-24,"ANNEE 2016",7546.053,30.57962
"2247",2016-02-25,"ANNEE 2016",7538.2,30.720245
"2248",2016-02-26,"ANNEE 2016",7382.902,31.312134
"2249",2016-02-27,"ANNEE 2016",7674.192,31.46228
"2250",2016-02-28,"ANNEE 2016",7555.201,31.801147
"2251",2016-02-29,"ANNEE 2016",8308.969,31.678192
"2252",2016-03-01,"ANNEE 2016",7449.751,31.100891
"2253",2016-03-02,"ANNEE 2016",7939.845,31.11612
"2254",2016-03-03,"ANNEE 2016",8157.625,30.95462
"2255",2016-03-04,"ANNEE 2016",8447.334,31.608124
"2256",2016-03-05,"ANNEE 2016",7754.171,31.707764
"2257",2016-03-06,"ANNEE 2016",7243.131,31.451813
"2258",2016-03-07,"ANNEE 2016",7310.391,31.862854
"2259",2016-03-08,"ANNEE 2016",6809.287,30.628357
"2260",2016-03-09,"ANNEE 2016",6201.977,31.555634
"2261",2016-03-10,"ANNEE 2016",6751.517,31.940002
"2262",2016-03-11,"ANNEE 2016",8199.845,31.209534
"2263",2016-03-12,"ANNEE 2016",7517.662,29.111816
"2264",2016-03-13,"ANNEE 2016",7523.688,28.815857
"2265",2016-03-14,"ANNEE 2016",7581.547,27.993866
"2266",2016-03-15,"ANNEE 2016",7703.6,29.94815
"2267",2016-03-16,"ANNEE 2016",8633.965,30.379395
"2268",2016-03-17,"ANNEE 2016",7945.272,29.7081
"2269",2016-03-18,"ANNEE 2016",7906.413,29.80075
"2270",2016-03-19,"ANNEE 2016",7779.867,30.77301
"2271",2016-03-20,"ANNEE 2016",7498.234,31.224823
"2272",2016-03-21,"ANNEE 2016",7953.893,30.683228
"2273",2016-03-22,"ANNEE 2016",8240.78,30.967987
"2274",2016-03-23,"ANNEE 2016",7845.589,30.483551
"2275",2016-03-24,"ANNEE 2016",7811.194,30.381226
"2276",2016-03-25,"ANNEE 2016",8241.261,30.181915
"2277",2016-03-26,"ANNEE 2016",7963.096,30.35672
"2278",2016-03-27,"ANNEE 2016",7599.198,31.217651
"2279",2016-03-28,"ANNEE 2016",7815.98,31.477753
"2280",2016-03-29,"ANNEE 2016",8501.217,31.849457
"2281",2016-03-30,"ANNEE 2016",5590.255,32.081635
"2282",2016-03-31,"ANNEE 2016",6836.581,31.230927
"2283",2016-04-01,"ANNEE 2016",5838.766,30.499512
"2284",2016-04-02,"ANNEE 2016",7460.804,29.508728
"2285",2016-04-03,"ANNEE 2016",7504.589,31.286224
"2286",2016-04-04,"ANNEE 2016",8274.139,31.485687
"2287",2016-04-05,"ANNEE 2016",7896.355,29.74469
"2288",2016-04-06,"ANNEE 2016",7821.467,29.109528
"2289",2016-04-07,"ANNEE 2016",8435.567,29.525543
"2290",2016-04-08,"ANNEE 2016",8308.254,29.917328
"2291",2016-04-09,"ANNEE 2016",6534.698,27.793274
"2292",2016-04-10,"ANNEE 2016",6375.213,29.242218
"2293",2016-04-11,"ANNEE 2016",8278.778,30.391846
"2294",2016-04-12,"ANNEE 2016",8379.907,29.582794
"2295",2016-04-13,"ANNEE 2016",5669.861,30.328156
"2296",2016-04-14,"ANNEE 2016",8186.735,30.283295
"2297",2016-04-15,"ANNEE 2016",8357.797,29.448486
"2298",2016-04-16,"ANNEE 2016",4900.746,29.905243
"2299",2016-04-17,"ANNEE 2016",5354.353,29.167114
"2300",2016-04-18,"ANNEE 2016",5631.574,30.267456
"2301",2016-04-19,"ANNEE 2016",5412.418,30.531311
"2302",2016-04-20,"ANNEE 2016",5135.104,30.500671
"2303",2016-04-21,"ANNEE 2016",5566.045,30.78122
"2304",2016-04-22,"ANNEE 2016",5320.104,31.624695
"2305",2016-04-23,"ANNEE 2016",4891.837,31.608337
"2306",2016-04-24,"ANNEE 2016",4897.957,31.799744
"2307",2016-04-25,"ANNEE 2016",5022.917,31.810364
"2308",2016-04-26,"ANNEE 2016",4959.266,31.506622
"2309",2016-04-27,"ANNEE 2016",4994.709,30.641388
"2310",2016-04-28,"ANNEE 2016",7688.4442,28.516113
"2311",2016-04-29,"ANNEE 2016",7780.643,29.991821
"2312",2016-04-30,"ANNEE 2016",8151.973,31.261139
"2313",2016-05-01,"ANNEE 2016",7531.878,31.373535
"2314",2016-05-02,"ANNEE 2016",8617.538,31.084442
"2315",2016-05-03,"ANNEE 2016",7936.026,31.261475
"2316",2016-05-04,"ANNEE 2016",8239.476,30.214752
"2317",2016-05-05,"ANNEE 2016",8022.921,30.922699
"2318",2016-05-06,"ANNEE 2016",8645.234,30.644989
"2319",2016-05-07,"ANNEE 2016",7443.982,28.655212
"2320",2016-05-08,"ANNEE 2016",7181.688,29.279358
"2321",2016-05-09,"ANNEE 2016",8352.3644,30.06894
"2322",2016-05-10,"ANNEE 2016",7463.245,30.151276
"2323",2016-05-11,"ANNEE 2016",7079.155,30.510376
"2324",2016-05-12,"ANNEE 2016",6643.472,29.039032
"2325",2016-05-13,"ANNEE 2016",7889.521,30.145172
"2326",2016-05-14,"ANNEE 2016",7260.524,28.670074
"2327",2016-05-15,"ANNEE 2016",6530.398,27.916565
"2328",2016-05-16,"ANNEE 2016",6928.29,28.699432
"2329",2016-05-17,"ANNEE 2016",7062.985,27.504364
"2330",2016-05-18,"ANNEE 2016",6431.616,28.628326
"2331",2016-05-19,"ANNEE 2016",6955.63,29.174255
"2332",2016-05-20,"ANNEE 2016",7393.123,28.322144
"2333",2016-05-21,"ANNEE 2016",6984.84,29.050995
"2334",2016-05-22,"ANNEE 2016",6505.387,28.077148
"2335",2016-05-23,"ANNEE 2016",7061.818,26.588165
"2336",2016-05-24,"ANNEE 2016",6882.367,27.63324
"2337",2016-05-25,"ANNEE 2016",7043.62,28.221924
"2338",2016-05-26,"ANNEE 2016",7436.849,28.795044
"2339",2016-05-27,"ANNEE 2016",6999.488,29.101715
"2340",2016-05-28,"ANNEE 2016",7237.826,27.954102
"2341",2016-05-29,"ANNEE 2016",6418.87,28.209167
"2342",2016-05-30,"ANNEE 2016",7526.823,28.18515
"2343",2016-05-31,"ANNEE 2016",7792.189,28.950714
"2344",2016-06-01,"ANNEE 2016",7351.953,29.286438
"2345",2016-06-02,"ANNEE 2016",6760.245,28.026367
"2346",2016-06-03,"ANNEE 2016",7654.386,27.967834
"2347",2016-06-04,"ANNEE 2016",6828.159,29.200012
"2348",2016-06-05,"ANNEE 2016",6771.589,26.715576
"2349",2016-06-06,"ANNEE 2016",7655.741,27.712067
"2350",2016-06-07,"ANNEE 2016",6973.491,27.54309
"2351",2016-06-08,"ANNEE 2016",6636.754,29.298248
"2352",2016-06-09,"ANNEE 2016",5833.685,28.395172
"2353",2016-06-10,"ANNEE 2016",6518.775,26.433441
"2354",2016-06-11,"ANNEE 2016",6483.4775,27.792694
"2355",2016-06-12,"ANNEE 2016",6448.18,26.366425
"2356",2016-06-13,"ANNEE 2016",6915.773,27.631989
"2357",2016-06-14,"ANNEE 2016",7420.959,28.199066
"2358",2016-06-15,"ANNEE 2016",7087.583,27.495178
"2359",2016-06-16,"ANNEE 2016",6768.881,25.210205
"2360",2016-06-17,"ANNEE 2016",7034.523,26.821503
"2361",2016-06-18,"ANNEE 2016",6616.84,28.172516
"2362",2016-06-19,"ANNEE 2016",6150.939,27.448029
"2363",2016-06-20,"ANNEE 2016",6619.95,26.257568
"2364",2016-06-21,"ANNEE 2016",6862.36,26.196075
"2365",2016-06-22,"ANNEE 2016",6716.801,26.390991
"2366",2016-06-23,"ANNEE 2016",6681.675,26.357727
"2367",2016-06-24,"ANNEE 2016",7088.904,25.160309
"2368",2016-06-25,"ANNEE 2016",5959.809,26.299957
"2369",2016-06-26,"ANNEE 2016",6360.0286,26.016022
"2370",2016-06-27,"ANNEE 2016",6955.695,25.834656
"2371",2016-06-28,"ANNEE 2016",6703.299,26.04245
"2372",2016-06-29,"ANNEE 2016",7231.982,26.168427
"2373",2016-06-30,"ANNEE 2016",8451.347,25.870178
"2374",2016-07-01,"ANNEE 2016",7482.027,26.808472
"2375",2016-07-02,"ANNEE 2016",6878.694,27.139374
"2376",2016-07-03,"ANNEE 2016",6757.453,26.791016
"2377",2016-07-04,"ANNEE 2016",7510.014,27.031586
