,CDD_CNRM,CDD_CSIRO,CDD_GFDL,CDD_IPSL,CDD_MIROC5,CDD_MPI,CDD_NorESM1,MEAN,MIN,MAX
52,1724.6687418770525,2064.7405624920307,1779.1099637256134,1975.7691697589548,1739.8363925369174,1979.3744362435568,1705.216393525179,1852.6736657370436,1705.216393525179,2064.7405624920307
53,1698.290834447762,2065.8781548527454,1676.827482354354,1855.6135495465312,1907.4642967002683,1922.1617572719786,1696.2990239549333,1831.7907284469388,1676.827482354354,2065.8781548527454
54,1771.0479058380095,2210.836258360008,1730.589063170012,2091.5845900445647,2065.2707429695056,1855.074024108362,1816.8346064031975,1934.4624558419512,1730.589063170012,2210.836258360008
55,1690.6921622712098,2137.5815157422953,1683.4240517219441,2024.3669273111987,1903.3597313349308,1834.5162854318007,1734.969810539578,1858.4157834789942,1683.4240517219441,2137.5815157422953
56,1688.3147300977048,2147.550303333465,1658.8339553342603,2005.3474971791093,1703.273692357234,1869.2898339839692,1837.255584024582,1844.2665137586177,1658.8339553342603,2147.550303333465
57,1795.2992616832107,2174.2026121496024,1690.5251567126995,1836.2190691325245,1785.6891670088182,2076.3621728140124,1732.8108384760533,1870.1583254252744,1690.5251567126995,2174.2026121496024
58,1746.8461972876275,2073.2052846951406,1755.9340585908767,1869.0768698375991,1790.5082259378503,1944.6337379496154,1757.3832910059846,1848.2268093292423,1746.8461972876275,2073.2052846951406
59,1773.7162202964216,2020.9163322769743,1785.4817632987535,2105.2079957062806,1999.9573360741772,1876.9597340132411,1764.8638939983657,1903.8718965234589,1764.8638939983657,2105.2079957062806
60,1683.8263028491988,2162.7942754734777,1867.6501362330507,1954.760013228465,2063.843272885997,1914.5486566748978,1783.737100822996,1918.7371083097262,1683.8263028491988,2162.7942754734777
61,1757.7040677391838,2133.9144101740762,1796.0642401699047,1980.059816415747,1784.4509694511337,1825.5406986094508,1799.9436641806772,1868.2396952485963,1757.7040677391838,2133.9144101740762
62,1685.0393679072652,2187.8808894305616,1752.421175742112,1993.5530908196738,1764.2237952589248,1825.4768844845157,1747.4201395209216,1850.8593347377107,1685.0393679072652,2187.8808894305616
63,1769.2606761219574,2266.2501464660922,1731.382582702475,1971.5944177472027,1954.2003905347572,2046.8396363996394,1866.4455800219948,1943.7104899991598,1731.382582702475,2266.2501464660922
64,1750.061075936755,2288.9357118338576,1886.701142768736,1890.9699128993884,2030.6494598643903,2017.1178753006911,1843.638517994605,1958.2962423712033,1750.061075936755,2288.9357118338576
65,1809.2018860647067,2011.1723559248458,1905.599698950413,2245.219286791642,2150.125409829148,1687.7806681545696,1920.949427823444,1961.435533362681,1687.7806681545696,2245.219286791642
66,1807.4526769686229,2255.2727407148236,1825.9431507668044,2250.275310201418,1865.5958838326333,1837.107981279483,1854.8553263324973,1956.6432957280406,1807.4526769686229,2255.2727407148236
67,1846.1447196551674,2217.6718478019334,2068.5667308429975,2079.8070502335054,1852.5421370168656,1935.1666878095414,1974.698208213433,1996.371054510492,1846.1447196551674,2217.6718478019334
68,1801.9700589567833,2178.487192935884,1922.867570542391,1950.2573265971605,1902.4132428545051,2139.210006353102,1873.8563102940332,1967.0088155048368,1801.9700589567833,2178.487192935884
69,1854.0623186393784,2226.6421677551702,1806.2479423328562,2043.8925229055253,1882.228064828109,1904.6231457913264,1778.100069285099,1927.9708902196376,1778.100069285099,2226.6421677551702
70,1734.9805479332817,2293.6777721933054,1876.3009319112114,2330.3016741491706,1892.758161101518,1923.8903980183716,1765.458052823479,1973.9096483043338,1734.9805479332817,2330.3016741491706
71,1884.6748862795398,2235.486716703807,1840.0654892340785,2276.7555377971603,1988.1336507238293,1820.8299436332375,1750.1449412624522,1970.8701665191577,1750.1449412624522,2276.7555377971603
72,1850.612526905919,2261.883038626681,1845.5511090637742,2062.775355109734,1974.3680765452082,1927.8672982268984,1817.386990765559,1962.9206278919676,1817.386990765559,2261.883038626681
73,1855.3765218054552,2348.3507239789483,1848.138596304955,2095.9512112664356,1990.5427185972653,1947.7478474094926,1905.0326616678044,1998.7343258614799,1848.138596304955,2348.3507239789483
74,1788.571679164747,2485.2698911663224,1842.8207653790182,2197.7617239112446,1959.7307796280963,2180.730504340724,1884.9687102251162,2048.5505791164665,1788.571679164747,2485.2698911663224
75,1798.0256102318265,2275.919480090911,1837.6201852402949,2351.0478259419906,1918.5524117248083,2233.1255769592412,1817.9365283213608,2033.1753740729189,1798.0256102318265,2351.0478259419906
76,1833.6093615539144,2219.8823218196976,1811.5771220269505,2026.1099847767919,1938.7909834818322,1961.614159910869,1791.806185687187,1940.4843027510344,1791.806185687187,2219.8823218196976
77,1973.1699946171518,2276.1046311890386,1852.4352556145702,2196.708403687752,2038.3811332878956,1911.0157271847236,1847.8921693195803,2013.6724735572448,1847.8921693195803,2276.1046311890386
78,1888.6047741336777,2198.4534554702877,1753.7674934920033,2119.713492507632,2250.4192231800344,1918.2780900132332,1937.1656447588382,2009.4860247936724,1753.7674934920033,2250.4192231800344
79,1845.0440896153623,2229.3120170843376,1823.5532243209225,2175.292741638367,2081.9157878344054,2112.4493449140873,1846.56224631657,2016.3042073891504,1823.5532243209225,2229.3120170843376
80,1852.6146783290744,2304.6431888046327,1991.484535654608,2195.347286782321,1880.6530209335124,2054.59528774118,1678.3847135717097,1993.960387402434,1678.3847135717097,2304.6431888046327
81,1936.7661986298772,2290.339580305705,1813.8652927702574,2170.813076220082,1799.804900291107,1997.871457994726,1723.161673453153,1961.803168523558,1723.161673453153,2290.339580305705
82,1858.3921773938498,2265.6516735335777,1835.1068016719516,2291.4485628517577,1943.3956981483734,1845.336829519718,1735.517385796622,1967.8355898451214,1735.517385796622,2291.4485628517577
83,1825.0183069748643,2363.3646173206994,2017.3715370945672,2149.8802096700956,2097.474184280746,1866.0522242650115,1853.8859103892528,2024.7209985707482,1825.0183069748643,2363.3646173206994
84,1872.1524173871487,2363.221763592802,1926.9043411973385,2132.8255058116083,2181.1953658664747,2114.5791695271596,1878.744423847029,2067.0889981756513,1872.1524173871487,2363.221763592802
85,1887.1837268606891,2315.2846426898645,1802.9166252090095,2265.655061759463,1887.3802763820167,1879.8861539728086,1820.7929760957122,1979.8713518527948,1802.9166252090095,2315.2846426898645
86,1816.5929959158793,2256.7637756178333,2066.138599056904,2169.617816303528,1887.6331932090586,1961.5953223593622,1761.921910482453,1988.6090875635741,1761.921910482453,2256.7637756178333
87,1947.7217145502545,2283.4635613017663,1862.520712243419,2087.6953106342803,1937.713060884036,1927.2807096687875,1781.0962677354012,1975.355905288278,1781.0962677354012,2283.4635613017663
88,1835.0676762969,2259.6813189533896,1854.5948482959047,1873.3175437089046,2031.4895270097174,1962.8890045482328,1836.8958992273135,1950.5622597200515,1835.0676762969,2259.6813189533896
89,1830.774299642388,2263.133598686915,1731.606919241066,2174.2354983738114,2018.8332310993692,1944.229337376886,1877.1517868840344,1977.1378101863527,1731.606919241066,2263.133598686915
90,1968.6454375426795,2302.0294638320343,2029.6526613266205,2227.079581917189,2063.49252709311,1976.9026808882518,1939.024190459287,2072.403791865596,1939.024190459287,2302.0294638320343
91,1895.8530886215733,2320.9161726265884,1761.7158885244496,2147.0594059775217,2188.6157409773855,1880.2576918612647,1867.3898425920108,2008.829690168685,1761.7158885244496,2320.9161726265884
92,1912.132139222784,2321.7548788697795,1805.9340405302587,2088.6678918738676,2135.883326590195,1879.356878098039,1971.4115038945115,2016.4486655827764,1805.9340405302587,2321.7548788697795
93,1854.5051703561585,2247.2576383228948,1886.207373266563,2209.0491990938185,2130.5453938930946,1904.5631319990732,1943.614649766692,2025.106079528328,1854.5051703561585,2247.2576383228948
94,1882.1508539874303,2284.8599621580875,1696.1730698923068,2075.544728728164,,2138.495932235844,2007.725585651846,2014.1583554422796,1696.1730698923068,2284.8599621580875
